,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
1645,20180826-033211_245_live,0,6,I thought you said you would donate a part of your earnings ?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,At this time I can't donate any amount. However I will donate later.,time ca nt donat amount howev donat later,I thought you said you would donate a part of your earnings ?,1645
1647,20180826-033211_245_live,0,6,Those kids suffer quite a lot and dont really have anyone to help them.,9,emotion-appeal,,emotion-appeal,0.203,0.64,0.157,At this time I can't donate any amount. However I will donate later.,time ca nt donat amount howev donat later,Those kids suffer quite a lot and dont really have anyone to help them.,1647
1648,20180826-033211_245_live,0,7,Awesome.,4,acknowledgement,,non-strategy,0.0,0.0,1.0,Sure I will donate 30%.,sure donat,Awesome.,1648
1650,20180826-033211_245_live,0,7,Yeah I agree 100% with you.,4,acknowledgement,,non-strategy,0.0,0.39,0.61,Sure I will donate 30%.,sure donat,Yeah I agree 100% with you.,1650
1653,20180826-033211_245_live,0,7,Well nice talking to you so I am going to Donate 70% and you will do the 30% . Good Deal and hope this will help others.,4,ask-donate-more,,non-strategy,0.0,0.599,0.401,Sure I will donate 30%.,sure donat,Well nice talking to you so I am going to Donate 70% and you will do the 30% . Good Deal and hope this will help others.,1653
1654,20180826-033211_245_live,0,7,Take care have a great day.,4,closing,,non-strategy,0.0,0.29100000000000004,0.7090000000000001,Sure I will donate 30%.,sure donat,Take care have a great day.,1654
1655,20180826-055352_947_live,0,0,Hello!,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello!,1655
1656,20180826-055352_947_live,0,1,So it looks like you have the option to donate some of your earnings from this task to Save the Children.,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.7609999999999999,0.239,Hello,hello,So it looks like you have the option to donate some of your earnings from this task to Save the Children.,1656
1658,20180826-055352_947_live,0,2,"It's an international organization that supports children in developing countries. It helps children get access to health, education, safety, etc.",0,provide-org-facts,,provide-org-facts,0.0,0.6829999999999999,0.317,Know I have not. Please explain to me in detail,know pleas explain detail,"It's an international organization that supports children in developing countries. It helps children get access to health, education, safety, etc.",1658
1659,20180826-055352_947_live,0,3,"It's called Save the Children. It's a rather large organization and well known, you can search for it outside this chat. It's not just a made up organization for the sake of the chat.",0,provide-org-facts,,provide-org-facts,0.0,0.85,0.15,Okay. What is the organization called?,okay organ call,"It's called Save the Children. It's a rather large organization and well known, you can search for it outside this chat. It's not just a made up organization for the sake of the chat.",1659
1660,20180826-055352_947_live,0,3,Do you donate much to charity now?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.682,0.318,Okay. What is the organization called?,okay organ call,Do you donate much to charity now?,1660
1661,20180826-055352_947_live,0,4,I understand.,4,acknowledgement,,non-strategy,0.0,1.0,0.0,"O I have heard of Save the children. I think I have seen commercials on tv advertising the charity. Currently I do not donate to charities. I wish to and I like the idea of charity donantions, but personal donations is not within my current budget. I am a single mother and fiances are pretty tight at the moment.",heard save children think seen commerci tv advertis chariti current donat chariti wish like idea chariti donant person donat within current budget singl mother fianc pretti tight moment,I understand.,1661
1663,20180826-055352_947_live,0,4,"It seems like this would be an easy way to send some money to organization that could really use it, and it wouldn't take any extra time, either.",6,logical-appeal,,logical-appeal,0.0,0.828,0.172,"O I have heard of Save the children. I think I have seen commercials on tv advertising the charity. Currently I do not donate to charities. I wish to and I like the idea of charity donantions, but personal donations is not within my current budget. I am a single mother and fiances are pretty tight at the moment.",heard save children think seen commerci tv advertis chariti current donat chariti wish like idea chariti donant person donat within current budget singl mother fianc pretti tight moment,"It seems like this would be an easy way to send some money to organization that could really use it, and it wouldn't take any extra time, either.",1663
1664,20180826-055352_947_live,0,5,"I don't think you have to donate by the rules of the chat, but when you think about it, it's often the first, smallest donation that can be the hardest and the most rewarding. If you donated less than a dollar you might not notice that in your own household budget, but combined with all the other donations from this task it could make a huge difference in the life of children who have no parents to take care of them, or children who are fleeing violence or starvation",6,logical-appeal,,logical-appeal,0.083,0.7959999999999999,0.121,I really do want to participate but I can't make any donations today. I hope I can still participate in the chats without donating.,realli particip ca nt make donat today hope still particip chat without donat,"I don't think you have to donate by the rules of the chat, but when you think about it, it's often the first, smallest donation that can be the hardest and the most rewarding. If you donated less than a dollar you might not notice that in your own household budget, but combined with all the other donations from this task it could make a huge difference in the life of children who have no parents to take care of them, or children who are fleeing violence or starvation",1664
1665,20180826-055352_947_live,0,6,"Yes, I believe so. Based on what I'm reading in the directions, you'd donate from the earnings you'd get from doing this task",3,provide-donation-procedure,,provide-donation-procedure,0.0,0.8859999999999999,0.114,"Okay. So if I decide to make a small donation, do I donate by using my mturk earnings?",okay decid make small donat donat use mturk earn,"Yes, I believe so. Based on what I'm reading in the directions, you'd donate from the earnings you'd get from doing this task",1665
1667,20180826-055352_947_live,0,7,"I don't know how much time we have left to chat, but it's been great to (electronically) meet you!",4,closing,,non-strategy,0.0,0.741,0.259,Okay that is nice and simple.,okay nice simpl,"I don't know how much time we have left to chat, but it's been great to (electronically) meet you!",1667
1668,20180826-055352_947_live,0,8,So we'll need to chat a little bit more about donations; is there any particular issue going on with children in the world today that you've been following in the news or that you care more about?,2,task-related-inquiry,,task-related-inquiry,0.0,0.9159999999999999,0.084,It has been great to electronically meet you too. I am not sure how much time we have left and I don't know what to next ha ha.,great electron meet sure much time left nt know next,So we'll need to chat a little bit more about donations; is there any particular issue going on with children in the world today that you've been following in the news or that you care more about?,1668
1670,20180826-055352_947_live,0,9,"I grew up in California, lived in Louisiana, and then moved to Massachusetts. There's different kinds of childhood poverty between those three states and I wish there was more I could do to help.",1,personal-story,,personal-story,0.09,0.763,0.147,"So when it comes to issues, a specific issue that I really care about is the problem with the poverty issue in the United States. To be specific I worry about the homeless rate with children. For example, myself being from Albuquerque New Mexico, the number of homeless children and teenagers is heartbreaking. And what about you?",come issu specif issu realli care problem poverti issu unit state specif worri homeless rate children exampl albuquerqu new mexico number homeless children teenag heartbreak,"I grew up in California, lived in Louisiana, and then moved to Massachusetts. There's different kinds of childhood poverty between those three states and I wish there was more I could do to help.",1670
1671,20180826-055352_947_live,0,9,"If you're an adult and you're homeless it's a very different situation than being 6 years old and homeless. We talk a lot about children in other countries, but there's a lot of need for American children too.",6,logical-appeal,,logical-appeal,0.0,1.0,0.0,"So when it comes to issues, a specific issue that I really care about is the problem with the poverty issue in the United States. To be specific I worry about the homeless rate with children. For example, myself being from Albuquerque New Mexico, the number of homeless children and teenagers is heartbreaking. And what about you?",come issu specif issu realli care problem poverti issu unit state specif worri homeless rate children exampl albuquerqu new mexico number homeless children teenag heartbreak,"If you're an adult and you're homeless it's a very different situation than being 6 years old and homeless. We talk a lot about children in other countries, but there's a lot of need for American children too.",1671
1672,20180826-055352_947_live,0,9,"I'm hoping you'll keep half for you and your own child, and half for Save the Children too!",4,ask-donate-more,,non-strategy,0.0,0.718,0.282,"So when it comes to issues, a specific issue that I really care about is the problem with the poverty issue in the United States. To be specific I worry about the homeless rate with children. For example, myself being from Albuquerque New Mexico, the number of homeless children and teenagers is heartbreaking. And what about you?",come issu specif issu realli care problem poverti issu unit state specif worri homeless rate children exampl albuquerqu new mexico number homeless children teenag heartbreak,"I'm hoping you'll keep half for you and your own child, and half for Save the Children too!",1672
1673,20180826-055352_947_live,0,10,Absolutely!,4,acknowledgement,,non-strategy,0.0,1.0,0.0,"That is cool that you lived in three different states. Before I lived in New Mexico I also lived in Wisconsin and Minnesota. There is a poverty problem in all three states, but out of the three states that I lived,  New Mexico is definitley the top state for the poverty issue. I completely agree with you. I feel like our country does not focus enough on our issue with poverty. Especially with children. The issue with children poverty has to change.I will take the option of donating into consideration.",cool live three differ state live new mexico live wisconsin minnesota poverti problem three state three state live    new mexico definitley top state poverti issu complet agre feel like countri focus enough issu poverti especi children issu children poverti changei take option donat consider,Absolutely!,1673
1674,20180826-055352_947_live,0,10,"It was great meeting you, and I hope you enjoy the rest of your morning.",4,closing,,non-strategy,0.0,0.519,0.48100000000000004,"That is cool that you lived in three different states. Before I lived in New Mexico I also lived in Wisconsin and Minnesota. There is a poverty problem in all three states, but out of the three states that I lived,  New Mexico is definitley the top state for the poverty issue. I completely agree with you. I feel like our country does not focus enough on our issue with poverty. Especially with children. The issue with children poverty has to change.I will take the option of donating into consideration.",cool live three differ state live new mexico live wisconsin minnesota poverti problem three state three state live    new mexico definitley top state poverti issu complet agre feel like countri focus enough issu poverti especi children issu children poverti changei take option donat consider,"It was great meeting you, and I hope you enjoy the rest of your morning.",1674
1676,20180826-062356_655_live,0,1,"I'm fine, you've heard about the child support organization",5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.609,0.391,good morning. I am well thank you and you?,good morn well thank,"I'm fine, you've heard about the child support organization",1676
1677,20180826-062356_655_live,0,2,"not a nonprofit organization that helps kids around the world, I've gotten to save $ 100",0,provide-org-facts,,provide-org-facts,0.0,0.674,0.326,Is that the organization that is helping single parents obtain support from absent parents?,organ help singl parent obtain support absent parent,"not a nonprofit organization that helps kids around the world, I've gotten to save $ 100",1677
1678,20180826-062356_655_live,0,3,"I've donated $ 100 to this organization, sorry",1,personal-story,,personal-story,0.17800000000000002,0.8220000000000001,0.0,"I have not heard about it. What do you mean you have gotten to save $100,  You are saying it isn't a non profit?",heard mean gotten save     say nt profit,"I've donated $ 100 to this organization, sorry",1678
1679,20180826-062356_655_live,0,4,"The Save the Children Fund, commonly known as Save the Children, is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.5720000000000001,0.428,I see. What does the organization provide? Is it a non profit?,see organ provid profit,"The Save the Children Fund, commonly known as Save the Children, is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",1679
1681,20180826-062356_655_live,0,6,i am a person positive and help the children,1,personal-story,,personal-story,0.0,0.442,0.5579999999999999,I typically give to local charities that use the funds to help in the community. I then can see the money at work. I am not saying that world charities are not needed but I rather give to local charities.,typic give local chariti use fund help communiti see money work say world chariti need rather give local chariti,i am a person positive and help the children,1681
1682,20180826-062356_655_live,0,7,"I give a lot of money to the children in need, with pain everywhere they are",9,emotion-appeal,,emotion-appeal,0.20199999999999999,0.7979999999999999,0.0,It is great to be a helpful person. We have a school here in my small town for children from broken homes. I typically give to them.,great help person school small town children broken home typic give,"I give a lot of money to the children in need, with pain everywhere they are",1682
1683,20180826-062356_655_live,0,7,yes i give very much money,10,example-donation,,example-donation,0.0,0.597,0.40299999999999997,It is great to be a helpful person. We have a school here in my small town for children from broken homes. I typically give to them.,great help person school small town children broken home typic give,yes i give very much money,1683
1684,20180826-062356_655_live,0,8,there are the future of the word,6,logical-appeal,,logical-appeal,0.0,1.0,0.0,The Children's Hope Alliance in our town provides housing and schooling for children. They are strictly non profit so we give what we can including clothes and books.,children hope allianc town provid hous school children strict profit give includ cloth book,there are the future of the word,1684
1685,20180826-062736_188_live,0,0,Hi there!,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hi there!,1685
1686,20180826-062736_188_live,0,1,can I tell you about a charity called Save the Children?,2,task-related-inquiry,,task-related-inquiry,0.0,0.5379999999999999,0.462,Hello how are,hello,can I tell you about a charity called Save the Children?,1686
1688,20180826-062736_188_live,0,3,mainly children in developing countries.,0,provide-org-facts,,provide-org-facts,0.0,1.0,0.0,Sounds like a good charity. What countries do they provide service to?,sound like good chariti countri provid servic,mainly children in developing countries.,1688
1689,20180826-062736_188_live,0,3,"Did you know over 1,000 children were killed in Syria in just the first 2 months of 2018.",9,emotion-appeal,,emotion-appeal,0.22,0.78,0.0,Sounds like a good charity. What countries do they provide service to?,sound like good chariti countri provid servic,"Did you know over 1,000 children were killed in Syria in just the first 2 months of 2018.",1689
1690,20180826-062736_188_live,0,4,they provide them access to doctors and medicine that they wouldnt normally get.,0,provide-org-facts,,provide-org-facts,0.0,1.0,0.0,What kind of health benefits to they provide to the children?,kind health benefit provid children,they provide them access to doctors and medicine that they wouldnt normally get.,1690
1691,20180826-062736_188_live,0,4,Donations are their main source of income.,6,logical-appeal,,logical-appeal,0.0,1.0,0.0,What kind of health benefits to they provide to the children?,kind health benefit provid children,Donations are their main source of income.,1691
1693,20180826-062736_188_live,0,5,"however any donation helps, even just 1 dollar.",6,logical-appeal,,logical-appeal,0.0,0.698,0.302,What is the standard monthly donation someone usually gives.,standard month donat someon usual give,"however any donation helps, even just 1 dollar.",1693
1694,20180826-062736_188_live,0,6,86% goes towards the services... the rest is used mainly for fundraising efforts,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,What percentage of my donation actually makes it to the children?,percentag donat actual make children,86% goes towards the services... the rest is used mainly for fundraising efforts,1694
1695,20180826-062736_188_live,0,7,9% fundraising and 5% goes towards keeping the charity running like salaries etc,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.675,0.325,Could you provide a breakdown of where that 14% goes?,could provid breakdown    goe,9% fundraising and 5% goes towards keeping the charity running like salaries etc,1695
1696,20180826-062736_188_live,0,8,I'm not sure about religious organizations but several large companies partner with them.,0,provide-org-facts,,provide-org-facts,0.11,0.89,0.0,Is save the children backed by any religious organizations?,save children back religi organ,I'm not sure about religious organizations but several large companies partner with them.,1696
1700,20180826-062736_188_live,0,10,consider making a donation!,4,propose-donation,,non-strategy,0.0,1.0,0.0,What percentage of your total donations come from these large corporations.,percentag total donat larg corpor,consider making a donation!,1700
1701,20180826-062755_702_live,0,0,Hi! How are you toad?,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hi! How are you toad?,1701
1702,20180826-062755_702_live,0,1,I am well.,4,greeting,,non-strategy,0.0,0.32299999999999995,0.677,I'm good how about you?,good,I am well.,1702
1704,20180826-062755_702_live,0,3,"Well, STC is a great one! They help a vast amount of kids.",4,comment-partner,,non-strategy,0.0,0.465,0.535,"Mostly working on surveys, so how do you feel about children's charities?",most work survey feel children chariti,"Well, STC is a great one! They help a vast amount of kids.",1704
1705,20180826-062755_702_live,0,3,You have a chance to help today by donating even a small amount of your pay.,6,logical-appeal,,logical-appeal,0.08199999999999999,0.643,0.275,"Mostly working on surveys, so how do you feel about children's charities?",most work survey feel children chariti,You have a chance to help today by donating even a small amount of your pay.,1705
1706,20180826-062755_702_live,0,3,As little as $0.05 would be of great help or how much ever you would like to donate from this bonus.,7,foot-in-the-door,,foot-in-the-door,0.0,0.5589999999999999,0.441,"Mostly working on surveys, so how do you feel about children's charities?",most work survey feel children chariti,As little as $0.05 would be of great help or how much ever you would like to donate from this bonus.,1706
1707,20180826-062755_702_live,0,3,Are you able to lend a helping bit?,4,propose-donation,,non-strategy,0.0,0.732,0.268,"Mostly working on surveys, so how do you feel about children's charities?",most work survey feel children chariti,Are you able to lend a helping bit?,1707
1709,20180826-062755_702_live,0,4,Have you heard about the storms/flooding in Hawaii?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,"Yeah, I think mostly everyone has, I think charities are mostly good but I don't know that they always accomplis all they could well, with expenses and all",yeah think most everyon think chariti most good nt know alway accompli could well expens,Have you heard about the storms/flooding in Hawaii?,1709
1711,20180826-062755_702_live,0,5,Have you ever been on their website?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,"sure, I'll donate $0.05.....",sure donat,Have you ever been on their website?,1711
1714,20180826-062755_702_live,0,7,"I have kids and a few nieces and nephews, and lots of cousins too!. It would really break my heart to see them suffer.",1,personal-story,,personal-story,0.153,0.847,0.0,"no, can't say I've been",ca nt say,"I have kids and a few nieces and nephews, and lots of cousins too!. It would really break my heart to see them suffer.",1714
1716,20180826-062755_702_live,0,8,"So, just to confirm, I can count on you for a donation of $0.05, right?",4,confirm-donation,,non-strategy,0.0,1.0,0.0,"I don't personally I have a niece, and lots of cousins",nt person niec lot cousin,"So, just to confirm, I can count on you for a donation of $0.05, right?",1716
1717,20180826-174459_637_live,0,0,"HI, have you ever heard of Save The Children?",5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.7140000000000001,0.28600000000000003,<Start>,start,"HI, have you ever heard of Save The Children?",1717
1719,20180826-174459_637_live,0,1,Have you ever donated to one before?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,"I haven't, is that a charity?",nt chariti,Have you ever donated to one before?,1719
1720,20180826-174459_637_live,0,2,"Maybe I can get to do it again, Save the Children is international and non-governmental. Would you be interested in donating?",4,propose-donation,,non-strategy,0.0,0.753,0.247,I've donated to a few in the past,donat past,"Maybe I can get to do it again, Save the Children is international and non-governmental. Would you be interested in donating?",1720
1721,20180826-174459_637_live,0,3,"They do, it's  URL by donating you are helping children and their families.",0,provide-org-facts,,provide-org-facts,0.0,0.845,0.155,"Possibly, do they have a website?",possibl websit,"They do, it's  URL by donating you are helping children and their families.",1721
1722,20180826-174459_637_live,0,3,How much can I count on you for?,4,ask-donation-amount,,non-strategy,0.0,1.0,0.0,"Possibly, do they have a website?",possibl websit,How much can I count on you for?,1722
1723,20180826-174459_637_live,0,4,"Thanks for your dollar, the research team will collect all donations and send it to Save the Children.",3,provide-donation-procedure,,provide-donation-procedure,0.0,0.7240000000000001,0.276,"I really can't do much, but I'd be glad to put down a dollar",realli ca nt much glad put dollar,"Thanks for your dollar, the research team will collect all donations and send it to Save the Children.",1723
1724,20180826-174459_637_live,0,4,"Your donation will be directly deducted from your task payment, would you like to give more?",4,ask-donate-more,,non-strategy,0.0,0.857,0.14300000000000002,"I really can't do much, but I'd be glad to put down a dollar",realli ca nt much glad put dollar,"Your donation will be directly deducted from your task payment, would you like to give more?",1724
1725,20180826-174459_637_live,0,5,"Thanks for the donation, do you know how to submit this task?",4,thank,,non-strategy,0.0,0.7909999999999999,0.209,"For now, I'm happy with my current donation but maybe another time",happi current donat mayb anoth time,"Thanks for the donation, do you know how to submit this task?",1725
1726,20180826-174459_637_live,0,5,"please check out the website for more info, maybe you will donate more",4,ask-donation-amount,,non-strategy,0.0,0.8390000000000001,0.161,"For now, I'm happy with my current donation but maybe another time",happi current donat mayb anoth time,"please check out the website for more info, maybe you will donate more",1726
1727,20180826-174459_637_live,0,6,"Just Save The Children, like being part of the solution.",4,neutral-to-inquiry,,non-strategy,0.0,0.467,0.5329999999999999,I think we each have to exchange 10 messages before I can do that,think exchang    messag,"Just Save The Children, like being part of the solution.",1727
1728,20180826-174459_637_live,0,6,Have you thought about donating to something else?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,I think we each have to exchange 10 messages before I can do that,think exchang    messag,Have you thought about donating to something else?,1728
1729,20180826-182047_49_live,0,0,"Hi, how are you?",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hi, how are you?",1729
1730,20180826-182047_49_live,0,1,That's great!,4,acknowledgement,,non-strategy,0.0,0.185,0.815,Great! I have been research the Make-A-Wish foundation. Are you familiar with it?,great research makeawish foundat familiar,That's great!,1730
1731,20180826-182047_49_live,0,1,"Yes, I am familiar with them.",4,positive-to-inquiry,,non-strategy,0.0,0.597,0.40299999999999997,Great! I have been research the Make-A-Wish foundation. Are you familiar with it?,great research makeawish foundat familiar,"Yes, I am familiar with them.",1731
1732,20180826-182047_49_live,0,1,Are you familiar with Save the Children?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.652,0.348,Great! I have been research the Make-A-Wish foundation. Are you familiar with it?,great research makeawish foundat familiar,Are you familiar with Save the Children?,1732
1733,20180826-182047_49_live,0,2,I would love to.,4,positive-to-inquiry,,non-strategy,0.0,0.32299999999999995,0.677,I have heard of it but don't know much about what they do. will you tell me?,heard nt know much tell,I would love to.,1733
1734,20180826-182047_49_live,0,2,"Save the Children helps to ensure children's rights to health, education, and safety. Is this something that you care about?",0,provide-org-facts,,provide-org-facts,0.0,0.51,0.49,I have heard of it but don't know much about what they do. will you tell me?,heard nt know much tell,"Save the Children helps to ensure children's rights to health, education, and safety. Is this something that you care about?",1734
1735,20180826-182047_49_live,0,3,I am in charge of communications. I help spread the word about our organization and encourage people to donate.,0,provide-org-facts,,provide-org-facts,0.0,0.7140000000000001,0.28600000000000003,that sounds meaningful. How involved are you in the organization? i am about to donate to make-a-wish and hope you will too.,sound meaning involv organ donat makeawish hope,I am in charge of communications. I help spread the word about our organization and encourage people to donate.,1735
1736,20180826-182047_49_live,0,3,I would donate to make-a-wish.,10,example-donation,,example-donation,0.0,1.0,0.0,that sounds meaningful. How involved are you in the organization? i am about to donate to make-a-wish and hope you will too.,sound meaning involv organ donat makeawish hope,I would donate to make-a-wish.,1736
1737,20180826-182047_49_live,0,3,Would you donate to Save the Children?,4,propose-donation,,non-strategy,0.0,0.652,0.348,that sounds meaningful. How involved are you in the organization? i am about to donate to make-a-wish and hope you will too.,sound meaning involv organ donat makeawish hope,Would you donate to Save the Children?,1737
1738,20180826-182047_49_live,0,4,Thank you very much. The children will appreciate it.,4,thank,,non-strategy,0.0,0.574,0.426,"I will. I will do $10 to both. I am somewhat of a tight budget, but I always make room for good causes.",   somewhat tight budget alway make room good caus,Thank you very much. The children will appreciate it.,1738
1739,20180826-182047_49_live,0,4,Do you donate to charities often?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.61,0.39,"I will. I will do $10 to both. I am somewhat of a tight budget, but I always make room for good causes.",   somewhat tight budget alway make room good caus,Do you donate to charities often?,1739
1740,20180826-182047_49_live,0,5,You can't see him - ha ha. Save the Children has celebrities too. Bill Nye the Science Guy helps educate the children.,0,provide-org-facts,,provide-org-facts,0.152,0.633,0.21600000000000003,I do. I focus on kids and animals. Make a wish is really cool. Lots of celebrities get involved. John Cena has granted 400 wishes!,focus kid anim make wish realli cool lot celebr get involv john cena grant    wish,You can't see him - ha ha. Save the Children has celebrities too. Bill Nye the Science Guy helps educate the children.,1740
1741,20180826-182047_49_live,0,6,"Yeah, it is a great way to get people involved. Save the Children also gained attention by being sponsored by the UN. Our founder also won a Nobel Peace Prize a few years ago.",0,provide-org-facts,,provide-org-facts,0.0,0.515,0.485,I love it when celebrities bring attention to causes. Really gets the public's interest.,love celebr bring attent caus realli get public interest,"Yeah, it is a great way to get people involved. Save the Children also gained attention by being sponsored by the UN. Our founder also won a Nobel Peace Prize a few years ago.",1741
1742,20180826-182047_49_live,0,7,Last year we raised 2.5 million dollars. This year we are on track to hit 3 million thanks to generous people like you!,0,provide-org-facts,,provide-org-facts,0.0,0.679,0.321,"Wow, that's amazing. How much money a year does save the children raise?",wow amaz much money year save children rais,Last year we raised 2.5 million dollars. This year we are on track to hit 3 million thanks to generous people like you!,1742
1743,20180826-182047_49_live,0,8,Absolutely.,4,acknowledgement,,non-strategy,0.0,1.0,0.0,well i will absolutely donate and tell some friends. i hope you will also donate to make a wish.,well absolut donat tell friend hope donat make wish,Absolutely.,1743
1744,20180826-182047_49_live,0,8,I will donate $10 to Make a Wish.,10,example-donation,,example-donation,0.0,0.649,0.35100000000000003,well i will absolutely donate and tell some friends. i hope you will also donate to make a wish.,well absolut donat tell friend hope donat make wish,I will donate $10 to Make a Wish.,1744
1745,20180826-182047_49_live,0,9,Thank you very much.,4,thank,,non-strategy,0.0,0.545,0.455,yes i am. i will do it as soon as the chat ends.,yes soon chat end,Thank you very much.,1745
1746,20180826-182047_49_live,0,9,People like you make the world better.,4,praise-user,,non-strategy,0.0,0.48100000000000004,0.519,yes i am. i will do it as soon as the chat ends.,yes soon chat end,People like you make the world better.,1746
1747,20180826-182047_49_live,0,9,Have a wonderful night.,4,closing,,non-strategy,0.0,0.35100000000000003,0.649,yes i am. i will do it as soon as the chat ends.,yes soon chat end,Have a wonderful night.,1747
1748,20180826-190151_488_live,0,0,Hello! How are you tonight?,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello! How are you tonight?,1748
1749,20180826-190151_488_live,0,1,I am good thank you.,4,greeting,,non-strategy,0.0,0.27,0.73,I'm doing very well. How are you?,well,I am good thank you.,1749
1750,20180826-190151_488_live,0,1,Have you heard of Save the Children?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.652,0.348,I'm doing very well. How are you?,well,Have you heard of Save the Children?,1750
1751,20180826-190151_488_live,0,2,Children are our future and I believe in charities helping children.,6,logical-appeal,,logical-appeal,0.0,0.597,0.40299999999999997,"Yes, I have! Is it a charity that you are interested in?",yes chariti interest,Children are our future and I believe in charities helping children.,1751
1753,20180826-190151_488_live,0,3,Do you make donations?,4,propose-donation,,non-strategy,0.0,1.0,0.0,So do I. Do you regularly donate your time or money to Save the Children?,regular donat time money save children,Do you make donations?,1753
1755,20180826-190151_488_live,0,4,It is a great site and you can also make donations on their website.,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.745,0.255,"I haven't yet, but I am thinking about doing so in the future.",nt yet think futur,It is a great site and you can also make donations on their website.,1755
1756,20180826-190151_488_live,0,5,The donations I make go for what ever childrens funding needed.,0,provide-org-facts,,provide-org-facts,0.0,1.0,0.0,Thanks for the information. What are your donations used for?,thank inform donat use,The donations I make go for what ever childrens funding needed.,1756
1757,20180826-190151_488_live,0,5,Would you care to donate at the end of the task?,4,propose-donation,,non-strategy,0.0,0.758,0.242,Thanks for the information. What are your donations used for?,thank inform donat use,Would you care to donate at the end of the task?,1757
1758,20180826-190151_488_live,0,6,Thats great!,4,praise-user,,non-strategy,0.0,0.185,0.815,Sure. would be happy to donate.,sure would happi donat,Thats great!,1758
1761,20180826-190151_488_live,0,6,Your an awesome individual. The world needs more people like  yourself.,4,praise-user,,non-strategy,0.0,0.5670000000000001,0.433,Sure. would be happy to donate.,sure would happi donat,Your an awesome individual. The world needs more people like  yourself.,1761
1763,20180826-190151_488_live,0,8,Thats fantastic.,4,acknowledgement,,non-strategy,0.0,0.217,0.7829999999999999,Thank  you! You are pretty awesome yourself!,thank    pretti awesom,Thats fantastic.,1763
1765,20180827-033057_106_live,0,0,"Hello, how are you?",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hello, how are you?",1765
1766,20180827-033057_106_live,0,1,I am fine thank.,4,greeting,,non-strategy,0.0,0.18899999999999997,0.8109999999999999,"I'm doing well, a little tired. How are you?",well littl tire,I am fine thank.,1766
1767,20180827-033057_106_live,0,1,are you interested in donating?,4,propose-donation,,non-strategy,0.0,0.597,0.40299999999999997,"I'm doing well, a little tired. How are you?",well littl tire,are you interested in donating?,1767
1769,20180827-033057_106_live,0,2,"Have you heard about ""Save the Children"" charity?",5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.5,0.5,"Im a perfect world where I had all the resources and money I could stand, I would love to be a philanthropist. I think childrens charities are a worthy cause. But, I do not work and I seldom donate due to the needs of our family. I do like Childrens healthcare of Atlanta as a charity. What about you? which charity are you passionate about?",perfect world resourc money could stand would love philanthropist think children chariti worthi caus work seldom donat due need famili like children healthcar atlanta chariti chariti passion,"Have you heard about ""Save the Children"" charity?",1769
1770,20180827-033057_106_live,0,3,"No i do not have any kids, but I have a soft heart for kids.",4,negative-to-inquiry,,non-strategy,0.127,0.873,0.0,"Yes, I hear they feed starving children all over the world. Really sad situation. I couldn't imagine not being able to supply food for my kids. Heart breaking. I just read about a charity called The Project Linus, a group that supplies security blankets for terminally ill children. All my kids love their security blankets. Do you have any kids?",yes hear feed starv children world realli sad situat could nt imagin abl suppli food kid heart break read chariti call project linus group suppli secur blanket termin children kid love secur blanket kid,"No i do not have any kids, but I have a soft heart for kids.",1770
