,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
2140,20180826-181951_904_live,0,8,I am only asking for a very small donation of .05,7,foot-in-the-door,,foot-in-the-door,0.0,1.0,0.0,"I love children and think it's incredibly important to help ensure they are educated, in safe conditions and are healthy. Save the Children has not convinced me they can work towards accomplishing those tasks.",love children think incred import help ensur educ safe condit healthi save children convinc work toward accomplish task,I am only asking for a very small donation of .05,2140
2141,20180826-181951_904_live,0,9,Yes you could do a monthly donation right on their website  URL plus if you start today Your donation will be directly deducted from your task payment.,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.903,0.09699999999999999,"I'd like to try and donate at regular intervals, like every month. What would donating like that help inform me on the charity?",like tri donat regular interv like everi month would donat like help inform chariti,Yes you could do a monthly donation right on their website  URL plus if you start today Your donation will be directly deducted from your task payment.,2141
2142,20180826-184037_209_live,0,0,"Hello, how are you?",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hello, how are you?",2142
2143,20180826-184037_209_live,0,1,I always they to donate when ever I am able.,10,example-donation,,example-donation,0.0,1.0,0.0,"Fine, thank you. How do you feel about donating to a children's charity?",fine thank feel donat children chariti,I always they to donate when ever I am able.,2143
2146,20180826-184037_209_live,0,3,Sadly that is true some times.,4,acknowledgement,,non-strategy,0.292,0.41700000000000004,0.292,"I agree, the local charities are good. I don't trust the bigger charities. I think most of the money that is donated goes towards salaries, etc.",agre local chariti good nt trust bigger chariti think money donat goe toward salari etc,Sadly that is true some times.,2146
2147,20180826-184037_209_live,0,3,How do you feel about donating to childrens charities?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.7140000000000001,0.28600000000000003,"I agree, the local charities are good. I don't trust the bigger charities. I think most of the money that is donated goes towards salaries, etc.",agre local chariti good nt trust bigger chariti think money donat goe toward salari etc,How do you feel about donating to childrens charities?,2147
2148,20180826-184037_209_live,0,4,"True, but there are so many innocent little children who don't have access to food or clean water, not to mention basic health needs. We are lucky to have help if needed they have no one to turn to.",9,emotion-appeal,,emotion-appeal,0.054000000000000006,0.634,0.312,"I think it is better to help children yourself. That way, you know what the money is being used for. Also, when you do it yourself, it is a lot more rewarding.",think better help children way know money use lot reward,"True, but there are so many innocent little children who don't have access to food or clean water, not to mention basic health needs. We are lucky to have help if needed they have no one to turn to.",2148
2150,20180826-184037_209_live,0,6,"Yes, I have two and I have a lot of nephews and nieces,",4,positive-to-inquiry,,non-strategy,0.0,0.769,0.231,That is good. Do you have any kids?,good kid,"Yes, I have two and I have a lot of nephews and nieces,",2150
2151,20180826-184037_209_live,0,6,1 has a lot of  health issues so childrens charities are always important to me.,1,personal-story,,personal-story,0.0,0.6759999999999999,0.324,That is good. Do you have any kids?,good kid,1 has a lot of  health issues so childrens charities are always important to me.,2151
2152,20180826-184037_209_live,0,6,Do you have children?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,That is good. Do you have any kids?,good kid,Do you have children?,2152
2153,20180826-184037_209_live,0,7,"Yes, probably but my nephew got sick before I had kids and thats what made me realize that cancer or any illness can happen to anyone whether its your child or some one close to you. It is the scariest thing that can happen to anyone especially a child. Once I saw how many children were fighting cancer and other serious disease it woke me up to what is important in life and just because we are not going through it there are so many children suffering that the least I can do is donate.",1,personal-story,,personal-story,0.255,0.71,0.035,"I do not have any children yet, do you think that having kids had a big effect on whether on not you are willing to donate to a children's charity?",children yet think kid big effect whether will donat children chariti,"Yes, probably but my nephew got sick before I had kids and thats what made me realize that cancer or any illness can happen to anyone whether its your child or some one close to you. It is the scariest thing that can happen to anyone especially a child. Once I saw how many children were fighting cancer and other serious disease it woke me up to what is important in life and just because we are not going through it there are so many children suffering that the least I can do is donate.",2153
2154,20180826-184037_209_live,0,8,"Yes that is what I believe to, We wouldn't even notice 10 cents we spend so much on coffee little things the .10 cents is nothing.",7,foot-in-the-door,,foot-in-the-door,0.0,0.899,0.10099999999999999,"That is a great way to think about it. I'm sure that when I have kids, my thinking will change a lot as well. So I think that we should donate .10 each to the children. What do you think?",great way think sure kid think chang lot well think donat    children think,"Yes that is what I believe to, We wouldn't even notice 10 cents we spend so much on coffee little things the .10 cents is nothing.",2154
2155,20180827-053243_818_live,0,0,Hello!,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello!,2155
2157,20180827-053243_818_live,0,2,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries. You can refer to Save the Children's website to gather more information if you like to. URL",0,provide-org-facts,,provide-org-facts,0.0,0.611,0.389,no I have not...what is it about?,notwhat,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries. You can refer to Save the Children's website to gather more information if you like to. URL",2157
2158,20180827-053243_818_live,0,3,"Yes, it is good.",4,acknowledgement,,non-strategy,0.0,0.263,0.737,ooo ok...thats good that there is a organization put together to help children in other countries,ooo okthat good organ put togeth help children countri,"Yes, it is good.",2158
2160,20180827-053243_818_live,0,4,I understand that.,4,acknowledgement,,non-strategy,0.0,1.0,0.0,I will have to read up more about the organization before i just give my money up because there is fake charities in the world,read organ give money fake chariti world,I understand that.,2160
2161,20180827-053243_818_live,0,4,"Your donation is essential to help ensuring children's rights to health, education, safety, etc. Your donation will make a tangible impact for the world.",6,logical-appeal,,logical-appeal,0.0,0.725,0.275,I will have to read up more about the organization before i just give my money up because there is fake charities in the world,read organ give money fake chariti world,"Your donation is essential to help ensuring children's rights to health, education, safety, etc. Your donation will make a tangible impact for the world.",2161
2162,20180827-053243_818_live,0,5,It is the right thing to do. That helps people directly in your community.,6,logical-appeal,,logical-appeal,0.0,0.833,0.16699999999999998,Yes i understand that because every sunday i would go to the homeless shelter in my town and help collect clothes for the people that need it.it is something i do once a week because it is the right thing to do..,yes understand everi sunday would go homeless shelter town help collect cloth peopl need itit someth week right thing,It is the right thing to do. That helps people directly in your community.,2162
2163,20180827-053243_818_live,0,5,"A lot of these children don't have people like you in their community. There is a lack of support for children in developing countries, especially in war zones. For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. Your small donation can address such problems.",9,emotion-appeal,,emotion-appeal,0.35700000000000004,0.613,0.03,Yes i understand that because every sunday i would go to the homeless shelter in my town and help collect clothes for the people that need it.it is something i do once a week because it is the right thing to do..,yes understand everi sunday would go homeless shelter town help collect cloth peopl need itit someth week right thing,"A lot of these children don't have people like you in their community. There is a lack of support for children in developing countries, especially in war zones. For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. Your small donation can address such problems.",2163
2164,20180827-053243_818_live,0,5,How much would you like to donate to the charity now?,4,ask-donation-amount,,non-strategy,0.0,0.629,0.371,Yes i understand that because every sunday i would go to the homeless shelter in my town and help collect clothes for the people that need it.it is something i do once a week because it is the right thing to do..,yes understand everi sunday would go homeless shelter town help collect cloth peopl need itit someth week right thing,How much would you like to donate to the charity now?,2164
2165,20180827-053243_818_live,0,5,Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,Yes i understand that because every sunday i would go to the homeless shelter in my town and help collect clothes for the people that need it.it is something i do once a week because it is the right thing to do..,yes understand everi sunday would go homeless shelter town help collect cloth peopl need itit someth week right thing,Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment.,2165
2166,20180827-053243_818_live,0,6,"Bummer, even 5 cents of your pay out helps!!! Please consider giving even 5 cents. Again, look over the charity information and consider a small donation",7,foot-in-the-door,,foot-in-the-door,0.125,0.532,0.34299999999999997,Yes i have read about that and that is said for those children...where are you from?,yes read said childrenwher,"Bummer, even 5 cents of your pay out helps!!! Please consider giving even 5 cents. Again, look over the charity information and consider a small donation",2166
2169,20180904-032932_423_live,0,0,Hello.,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello.,2169
2171,20180904-032932_423_live,0,1,Excellent! Would you like to know more about the charity first?,0,provide-org-facts,,provide-org-facts,0.0,0.456,0.544,I think I would be willing to donate a portion.,think would will donat portion,Excellent! Would you like to know more about the charity first?,2171
2172,20180904-032932_423_live,0,2,"Save the Children promotes children's rights, and helps children from developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.523,0.47700000000000004,"Yes, that was going to be my next question.",yes go next question,"Save the Children promotes children's rights, and helps children from developing countries.",2172
2173,20180904-032932_423_live,0,3,"Your donation would help ensure children's rights to health, education, and safety. Many of these children live in developing or war-torn areas where these basic necessities are hard to come by.",0,provide-org-facts,,provide-org-facts,0.038,0.74,0.222,What types of children's rights?,type children right,"Your donation would help ensure children's rights to health, education, and safety. Many of these children live in developing or war-torn areas where these basic necessities are hard to come by.",2173
2174,20180904-032932_423_live,0,4,Save the Children has excellent credentials and is managed by a board of commercial CEOs and business leaders without any government or religious affiliation.,0,provide-org-facts,,provide-org-facts,0.0,0.753,0.247,What type of people or who manages this fund?,type peopl manag fund,Save the Children has excellent credentials and is managed by a board of commercial CEOs and business leaders without any government or religious affiliation.,2174
2175,20180904-032932_423_live,0,5,"Yes! Since 1932, Save the Children has been on the ground providing support to the most isolated and underserved children in rural America.",0,provide-org-facts,,provide-org-facts,0.085,0.623,0.292,Does Save the Children help children in the United States?,save children help children unit state,"Yes! Since 1932, Save the Children has been on the ground providing support to the most isolated and underserved children in rural America.",2175
2176,20180904-032932_423_live,0,5,Many of these children don't have the same opportunities as others and live in very difficult conditions.,9,emotion-appeal,,emotion-appeal,0.13699999999999998,0.736,0.127,Does Save the Children help children in the United States?,save children help children unit state,Many of these children don't have the same opportunities as others and live in very difficult conditions.,2176
2178,20180904-032932_423_live,0,6,It is a worthwhile cause and every penny has a significant impact on these children's lives. Even a small donation can have a large impact in impoverished areas.,7,foot-in-the-door,,foot-in-the-door,0.0,0.84,0.16,That is awesome. I work hard to help children as well.,awesom work hard help children well,It is a worthwhile cause and every penny has a significant impact on these children's lives. Even a small donation can have a large impact in impoverished areas.,2178
2180,20180904-032932_423_live,0,7,"I agree that children in both settings need help and commend you for your efforts. Admittedly, Save the Children may also have urban programs, but I drew the above information from their website, which you can find at  URL",0,provide-org-facts,,provide-org-facts,0.0,0.812,0.188,"I am curious why you chose the words ""rural America""?",curious chose word rural america,"I agree that children in both settings need help and commend you for your efforts. Admittedly, Save the Children may also have urban programs, but I drew the above information from their website, which you can find at  URL",2180
2181,20180904-032932_423_live,0,7,Are you still interested in donating a portion of your reward?,4,propose-donation,,non-strategy,0.0,0.556,0.444,"I am curious why you chose the words ""rural America""?",curious chose word rural america,Are you still interested in donating a portion of your reward?,2181
2182,20180904-032932_423_live,0,8,"Yes, you should be able to specify that. The researchers will use this chat to determine how much of your reward to donate and will see that you have earmarked it for Save the Children's US efforts.",3,provide-donation-procedure,,provide-donation-procedure,0.0,0.78,0.22,"mmmm that is interesting, I did not know that statistic. I work with children more in an ""urban"" setting that are incredibly in bad circumstances.",mmmm interest know statist work children urban set incred bad circumst,"Yes, you should be able to specify that. The researchers will use this chat to determine how much of your reward to donate and will see that you have earmarked it for Save the Children's US efforts.",2182
2183,20180904-032932_423_live,0,9,Excellent! Thank you very much for your generous donation!,4,thank,,non-strategy,0.0,0.373,0.627,I am interested. I am curious if I can state if money goes to children in this country though?,interest curious state money goe children countri though,Excellent! Thank you very much for your generous donation!,2183
2184,20180719-204358_391_live,0,0,"Hey there, glad we can talk tonight.",4,greeting,,non-strategy,0.0,0.667,0.33299999999999996,<Start>,start,"Hey there, glad we can talk tonight.",2184
2185,20180719-204358_391_live,0,1,I'd like to talk to you about something that's very dear to me.,0,provide-org-facts,,provide-org-facts,0.0,0.6709999999999999,0.32899999999999996,"Hello, same!",hello,I'd like to talk to you about something that's very dear to me.,2185
2186,20180719-204358_391_live,0,1,Do you have a moment?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,"Hello, same!",hello,Do you have a moment?,2186
2187,20180719-204358_391_live,0,2,"What was it like for you growing up? Were your basic needs met like food, place to live, water, etc?",8,personal-related-inquiry,,personal-related-inquiry,0.0,0.7070000000000001,0.293,"Yeah, totally. Go ahead",yeah total go ahead,"What was it like for you growing up? Were your basic needs met like food, place to live, water, etc?",2187
2188,20180719-204358_391_live,0,3,You are very lucky.,4,comment-partner,,non-strategy,0.0,0.49200000000000005,0.508,"Well, I grew up in a wealthy house. My mother and father both have a PhD so their jobs made possible for us to be able to cover all that and so much more",well grew wealthi hous mother father phd job made possibl us abl cover much,You are very lucky.,2188
2189,20180719-204358_391_live,0,3,I wish all kids could have that kind of opportunity.,9,emotion-appeal,,emotion-appeal,0.0,0.573,0.42700000000000005,"Well, I grew up in a wealthy house. My mother and father both have a PhD so their jobs made possible for us to be able to cover all that and so much more",well grew wealthi hous mother father phd job made possibl us abl cover much,I wish all kids could have that kind of opportunity.,2189
2190,20180719-204358_391_live,0,4,"No need to feel guilty. People don't have a choice of who or where they are born to. Those of us who got lucky, can always lend a hand in our own ways.",6,logical-appeal,,logical-appeal,0.132,0.711,0.158,"So do I, I feel kind of guilty to being able to have all that and they are kids out there who don't have not a single one of all of those basic things",feel kind guilti abl kid nt singl one basic thing,"No need to feel guilty. People don't have a choice of who or where they are born to. Those of us who got lucky, can always lend a hand in our own ways.",2190
2191,20180719-204358_391_live,0,4,What do you think?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,"So do I, I feel kind of guilty to being able to have all that and they are kids out there who don't have not a single one of all of those basic things",feel kind guilti abl kid nt singl one basic thing,What do you think?,2191
2192,20180719-204358_391_live,0,5,I'd like to tell you about an organization called Save the Children. Have you heard about them?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.725,0.275,"I totally agree, I think if you can, you should help others in need",total agre think help other need,I'd like to tell you about an organization called Save the Children. Have you heard about them?,2192
2193,20180719-204358_391_live,0,6,"They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.581,0.419,"Not really, please tell me anything!",realli pleas tell anyth,"They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",2193
2194,20180719-204358_391_live,0,7,"I do actually, because they're the reason my parents were able to come to America.",1,personal-story,,personal-story,0.0,1.0,0.0,"Oh, that's totally awesome! Do you donate to this organization?",oh total awesom donat organ,"I do actually, because they're the reason my parents were able to come to America.",2194
2195,20180719-204358_391_live,0,8,They are and I'd like to try getting more people to be aware of them and maybe help.,6,logical-appeal,,logical-appeal,0.0,0.755,0.245,"Oh wow, that's really heart moving, it's sounds like a lovely organization",oh wow realli heart move sound like love organ,They are and I'd like to try getting more people to be aware of them and maybe help.,2195
2196,20180719-204358_391_live,0,8,Would you be interested?,2,task-related-inquiry,,task-related-inquiry,0.0,0.526,0.474,"Oh wow, that's really heart moving, it's sounds like a lovely organization",oh wow realli heart move sound like love organ,Would you be interested?,2196
2197,20180719-204358_391_live,0,9,I'm so happy to hear that!,4,praise-user,,non-strategy,0.0,0.539,0.461,"Yeah, totally! I already help an organization but would be glad to help another one too.",yeah total alreadi help organ would glad help anoth one,I'm so happy to hear that!,2197
2198,20180719-204358_391_live,0,9,How much do you like to donate to the charity now?,4,ask-donation-amount,,non-strategy,0.0,0.629,0.371,"Yeah, totally! I already help an organization but would be glad to help another one too.",yeah total alreadi help organ would glad help anoth one,How much do you like to donate to the charity now?,2198
2199,20180719-204358_391_live,0,9,Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,"Yeah, totally! I already help an organization but would be glad to help another one too.",yeah total alreadi help organ would glad help anoth one,Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment.,2199
2200,20180723-040634_575_live,0,0,Hi how are you?,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hi how are you?,2200
2201,20180723-040634_575_live,0,0,I am here to talk to you about the childrens charity called Save the Children,0,provide-org-facts,,provide-org-facts,0.0,0.667,0.33299999999999996,<Start>,start,I am here to talk to you about the childrens charity called Save the Children,2201
2203,20180723-040634_575_live,0,2,awesome  well the charity I am hoping you will consider is Save the Children  I know I would like to donate to this charity that will help children,0,provide-org-facts,,provide-org-facts,0.0,0.425,0.575,"I don't currently, I have donated to an animal shelter a few months ago however.",nt current donat anim shelter month ago howev,awesome  well the charity I am hoping you will consider is Save the Children  I know I would like to donate to this charity that will help children,2203
2204,20180723-040634_575_live,0,3,THey help children who are less fortunate,0,provide-org-facts,,provide-org-facts,0.0,0.485,0.515,"Yeah, I like the name, I am curious about it, I would like to know some morea about it.",yeah like name curious would like know morea,THey help children who are less fortunate,2204
2205,20180723-040634_575_live,0,4,you can donate some or all of your incoming payment for this task  I am thinking of donating some of mine,10,example-donation,,example-donation,0.0,1.0,0.0,"Oh, that sounds like a really good charity to donate to!",oh sound like realli good chariti donat,you can donate some or all of your incoming payment for this task  I am thinking of donating some of mine,2205
2209,20180723-040634_575_live,0,7,thats a good Idea  here is the website for more information   URL,4,positive-to-inquiry,,non-strategy,0.0,0.775,0.225,"That sounds good with me, however now I am thinking perhaps I should donate more, what do you think?",sound good howev think perhap donat think,thats a good Idea  here is the website for more information   URL,2209
2210,20180723-040634_575_live,0,8,"no problem   here is some basic information Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",0,provide-org-facts,,provide-org-facts,0.12300000000000001,0.526,0.35100000000000003,"Oh, thanks for the website, I am sure that it has a lot of information that I could use to learn more about it.",oh thank websit sure lot inform could use learn,"no problem   here is some basic information Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",2210
2211,20180723-040634_575_live,0,8,I will be glad to donate to this charity too,10,example-donation,,example-donation,0.0,0.528,0.47200000000000003,"Oh, thanks for the website, I am sure that it has a lot of information that I could use to learn more about it.",oh thank websit sure lot inform could use learn,I will be glad to donate to this charity too,2211
2212,20180723-040634_575_live,0,9,I couldn't agree more  and the research team will help send the moeny to save the children for us on how much we decide to donate,3,provide-donation-procedure,,provide-donation-procedure,0.07,0.733,0.19699999999999998,"This sounds really good! I really like how groups of people come together to make up these organizations, it so nice to see them helping people, in this case children.",sound realli good realli like group peopl togeth make organ nice see help peopl case children,I couldn't agree more  and the research team will help send the moeny to save the children for us on how much we decide to donate,2212
2213,20180723-093509_578_live,0,0,Hi!,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hi!,2213
2214,20180723-093509_578_live,0,0,Have you ever heard of Save the Children?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.6859999999999999,0.314,<Start>,start,Have you ever heard of Save the Children?,2214
2215,20180723-093509_578_live,0,0,It's a charity!,0,provide-org-facts,,provide-org-facts,0.0,0.244,0.7559999999999999,<Start>,start,It's a charity!,2215
2216,20180723-093509_578_live,0,1,What do you think of it?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,yes I do,yes,What do you think of it?,2216
2217,20180723-093509_578_live,0,2,Yup!,4,acknowledgement,,non-strategy,0.0,1.0,0.0,"well, it is a charity work / organisation where they save many children",well chariti work    organis save mani children,Yup!,2217
2219,20180723-093509_578_live,0,3,Have you ever considered donating to them?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,"you're right, it is non-profit organisation.",right nonprofit organis,Have you ever considered donating to them?,2219
2220,20180723-093509_578_live,0,4,And I just learned today that they have partnerships that match individual donation - so every amount a person givves is actually doubled.,6,logical-appeal,,logical-appeal,0.0,1.0,0.0,"it is an NGO, yes ofcourse many times I have considered to donate them as per my ability",ngo yes ofcours mani time consid donat abil,And I just learned today that they have partnerships that match individual donation - so every amount a person givves is actually doubled.,2220
2221,20180723-093509_578_live,0,4,Did you know that?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,"it is an NGO, yes ofcourse many times I have considered to donate them as per my ability",ngo yes ofcours mani time consid donat abil,Did you know that?,2221
2222,20180723-093509_578_live,0,5,"And I learned that they focus on health first, but also prioritze education.",0,provide-org-facts,,provide-org-facts,0.0,1.0,0.0,"aw, really ? No I haven't heard of it",aw realli    nt heard,"And I learned that they focus on health first, but also prioritze education.",2222
2223,20180723-093509_578_live,0,5,"I think that is important, as it will help the children grow up with a better chance of being successful.",6,logical-appeal,,logical-appeal,0.0,0.496,0.504,"aw, really ? No I haven't heard of it",aw realli    nt heard,"I think that is important, as it will help the children grow up with a better chance of being successful.",2223
2224,20180723-093509_578_live,0,5,What do you think?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,"aw, really ? No I haven't heard of it",aw realli    nt heard,What do you think?,2224
2226,20180723-093509_578_live,0,7,"Yes, I agree too!",4,acknowledgement,,non-strategy,0.0,0.154,0.846,"we can help them out their physical needs like good cloths, probably orphanage (home to stay)",help physic need like good cloth probabl orphanag home stay,"Yes, I agree too!",2226
2227,20180723-093509_578_live,0,7,I love that Save the Children goes to a lot of places to help with things like this.,6,logical-appeal,,logical-appeal,0.0,0.488,0.512,"we can help them out their physical needs like good cloths, probably orphanage (home to stay)",help physic need like good cloth probabl orphanag home stay,I love that Save the Children goes to a lot of places to help with things like this.,2227
2230,20180723-093509_578_live,0,8,Did you know that you can donate a little of the money you are earning today to them?,4,propose-donation,,non-strategy,0.0,1.0,0.0,"yes I do, because it is need. Administration costs, like employees salaries, office bills and other expenses can be taken from the donations & it should be 5% as you said.",yes need administr cost like employe salari offic bill expens taken donat      said,Did you know that you can donate a little of the money you are earning today to them?,2230
2231,20180723-093509_578_live,0,8,"It can help a lot of kids - from the hungry in the US, to the children literally being killed in war zones. It would help so much.",9,emotion-appeal,,emotion-appeal,0.235,0.615,0.151,"yes I do, because it is need. Administration costs, like employees salaries, office bills and other expenses can be taken from the donations & it should be 5% as you said.",yes need administr cost like employe salari offic bill expens taken donat      said,"It can help a lot of kids - from the hungry in the US, to the children literally being killed in war zones. It would help so much.",2231
2232,20180723-093509_578_live,0,9,"That's amazing! I know finances are hard for everyone these days, so it is wonderful that you are willing to donate!",4,praise-user,,non-strategy,0.052000000000000005,0.636,0.312,"I would love to help them a little bit (as per my ability), it will also helpful for those children to have a better life than the others.",would love help littl bit abil help children better life other,"That's amazing! I know finances are hard for everyone these days, so it is wonderful that you are willing to donate!",2232
2234,20180723-093509_578_live,0,10,Thank you for your help!,4,thank,,non-strategy,0.0,0.353,0.647,as per today's earning is very little I would like to donate 1,today earn littl would like donat,Thank you for your help!,2234
2235,20180723-093509_578_live,0,10,The amount will be deducted directly from your payment and sent to Save the Children.,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.8140000000000001,0.18600000000000003,as per today's earning is very little I would like to donate 1,today earn littl would like donat,The amount will be deducted directly from your payment and sent to Save the Children.,2235
2237,20180723-101530_805_live,0,1,How did you get involved in an opportunity like that? I imagine hospitals are very strict about who gets to be with the little ones.,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.8059999999999999,0.19399999999999998,"Good day...it's a Monday, but a good start to the week!",good dayit monday good start week,How did you get involved in an opportunity like that? I imagine hospitals are very strict about who gets to be with the little ones.,2237
2239,20180723-101530_805_live,0,2,Do you have a moment?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,I'm just waiting until it's time to go volunteer at a local children's hospital...I cuddle babies in the NICU.,wait time go volunt local children hospitali cuddl babi nicu,Do you have a moment?,2239
2240,20180723-101530_805_live,0,3,"Some people are born really well-off. Some are born not well-off, but they can reasonably expect enough food to eat and a place to live. And there are some who are born so destitute that they can go for several weeks in hunger and/or not have a safe place to live or sleep. How does that make you feel?",9,emotion-appeal,,emotion-appeal,0.09300000000000001,0.907,0.0,"A friend has been doing it for awhile, and I've always been interested. There is quite a bit of training and background checks, but it's worth it!",friend awhil alway interest quit bit train background check worth,"Some people are born really well-off. Some are born not well-off, but they can reasonably expect enough food to eat and a place to live. And there are some who are born so destitute that they can go for several weeks in hunger and/or not have a safe place to live or sleep. How does that make you feel?",2240
2241,20180723-101530_805_live,0,4,"Have you ever heard of the charity, Save the Children?",5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.5710000000000001,0.429,"Sure! As you can tell, it's something I'm very concerned about!",sure tell someth concern,"Have you ever heard of the charity, Save the Children?",2241
2242,20180723-101530_805_live,0,5,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.5329999999999999,0.467,"It makes me feel like life is so unfair, and those of us who can help, should.",make feel like life unfair us help,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",2242
2243,20180723-101530_805_live,0,6,"80% of the donation go to the kids, and 20% cost goes to administrative cost like educating the public about what we do and reaching out for help.",0,provide-org-facts,,provide-org-facts,0.0,0.7809999999999999,0.21899999999999997,I don't believe so.,nt believ,"80% of the donation go to the kids, and 20% cost goes to administrative cost like educating the public about what we do and reaching out for help.",2243
2244,20180723-101530_805_live,0,7,A lot of information can be found at their website at  URL,0,provide-org-facts,,provide-org-facts,0.0,1.0,0.0,Is it a well regulated agency? How much of donations go to the kids?,well regul agenc much donat go kid,A lot of information can be found at their website at  URL,2244
2247,20180723-101530_805_live,0,8,Would you like to help and donate to them?,4,propose-donation,,non-strategy,0.0,0.574,0.426,How long has it been around?,long around,Would you like to help and donate to them?,2247
2248,20180723-101530_805_live,0,8,Your donation will be directly deducted from your task payment. You can choose any amount from $0.50 to all your payment.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,How long has it been around?,long around,Your donation will be directly deducted from your task payment. You can choose any amount from $0.50 to all your payment.,2248
2249,20180723-122005_335_live,0,0,Have you thought about giving to the Save the Children charity?,4,propose-donation,,non-strategy,0.0,0.488,0.512,<Start>,start,Have you thought about giving to the Save the Children charity?,2249
2250,20180723-122005_335_live,0,1,"I think that they are good, they help a lot of children",0,provide-org-facts,,provide-org-facts,0.0,0.588,0.41200000000000003,I used to donate to them. Do you like that charity?,use donat like chariti,"I think that they are good, they help a lot of children",2250
2251,20180723-122005_335_live,0,2,"They work for the rights of children in developing countries in safety, health, education",0,provide-org-facts,,provide-org-facts,0.0,0.823,0.177,What do they do exactly?,exact,"They work for the rights of children in developing countries in safety, health, education",2251
2252,20180723-122005_335_live,0,3,"Yes they are very trustworthy, and they have been around for a long time",0,provide-org-facts,,provide-org-facts,0.0,0.625,0.375,"That is super important work, obviously. Do you know if they are a trustworthy organization?",super import work obvious know trustworthi organ,"Yes they are very trustworthy, and they have been around for a long time",2252
2254,20180723-122005_335_live,0,5,I would highly recommend it,6,logical-appeal,,logical-appeal,0.0,0.518,0.48200000000000004,that's good to hear. they sound like a good charity to donate to,good hear sound like good chariti donat,I would highly recommend it,2254
2255,20180723-122005_335_live,0,6,This is the only one that comes to mind,4,neutral-to-inquiry,,non-strategy,0.0,1.0,0.0,what other organizations would you consider?,organ would consid,This is the only one that comes to mind,2255
2256,20180723-122005_335_live,0,7,"they are good too, but this one I prefer",6,logical-appeal,,logical-appeal,0.0,0.782,0.218,I tend to like St Jude's research hospital too,tend like st jude research hospit,"they are good too, but this one I prefer",2256
2257,20180723-122005_335_live,0,8,"St Jude's is one specific area, Save the children goes into more of a variety of issues",6,logical-appeal,,logical-appeal,0.0,0.8240000000000001,0.17600000000000002,why is that?,none,"St Jude's is one specific area, Save the children goes into more of a variety of issues",2257
2258,20180723-122005_335_live,0,9,are you still there?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,that's a fair point,fair point,are you still there?,2258
2260,20180808-004203_194_live,0,1,Would you like to help an important cause?,2,task-related-inquiry,,task-related-inquiry,0.0,0.41700000000000004,0.583,hello,hello,Would you like to help an important cause?,2260
